Date,Open,High,Low,Close,Adj Close,Volume
2020-06-10,0.694010,0.702100,0.693300,0.694300,0.694300,0
2020-06-11,0.696770,0.699600,0.688140,0.696830,0.696830,0
2020-06-12,0.683030,0.691110,0.680100,0.683088,0.683088,0
2020-06-15,0.682920,0.686930,0.678000,0.682501,0.682501,0
2020-06-16,0.696140,0.697228,0.683790,0.695820,0.695820,0
2020-06-17,0.689470,0.692050,0.685260,0.689532,0.689532,0
2020-06-18,0.687711,0.690300,0.683860,0.687570,0.687570,0
2020-06-19,0.685700,0.691100,0.684220,0.685721,0.685721,0
2020-06-22,0.682179,0.691050,0.682031,0.682291,0.682291,0
2020-06-23,0.692929,0.697496,0.686420,0.693160,0.693160,0
2020-06-24,0.694440,0.696400,0.686600,0.694030,0.694030,0
2020-06-25,0.685860,0.689000,0.684820,0.685678,0.685678,0
2020-06-26,0.688840,0.689800,0.684230,0.688819,0.688819,0
2020-06-29,0.686210,0.688980,0.684190,0.686191,0.686191,0
2020-06-30,0.687040,0.691118,0.683401,0.687191,0.687191,0
2020-07-01,0.690050,0.694372,0.687860,0.690200,0.690200,0
2020-07-02,0.691400,0.694970,0.690430,0.691324,0.691324,0
2020-07-03,0.692010,0.694589,0.691420,0.691920,0.691920,0
2020-07-06,0.695300,0.698750,0.694800,0.694840,0.694840,0
2020-07-07,0.697100,0.699790,0.692360,0.697700,0.697700,0
2020-07-08,0.693852,0.697462,0.692930,0.694232,0.694232,0
2020-07-09,0.698529,0.700200,0.695159,0.698910,0.698910,0
2020-07-10,0.696282,0.696770,0.692470,0.695894,0.695894,0
2020-07-13,0.694900,0.699200,0.694112,0.695028,0.695028,0
2020-07-14,0.693670,0.697399,0.692260,0.694011,0.694011,0
2020-07-15,0.698810,0.703720,0.698758,0.698900,0.698900,0
2020-07-16,0.700700,0.701213,0.697180,0.700918,0.700918,0
2020-07-17,0.697640,0.699500,0.697525,0.697800,0.697800,0
2020-07-20,0.700270,0.701700,0.697496,0.700500,0.700500,0
2020-07-21,0.702459,0.711997,0.701620,0.702593,0.702593,0
2020-07-22,0.713980,0.718112,0.711380,0.713560,0.713560,0
2020-07-23,0.713870,0.716178,0.709330,0.714082,0.714082,0
2020-07-24,0.709910,0.712606,0.706514,0.710010,0.710010,0
2020-07-27,0.710000,0.714970,0.709819,0.709819,0.709819,0
2020-07-28,0.715809,0.717618,0.711470,0.715900,0.715900,0
2020-07-29,0.716080,0.719321,0.714970,0.716025,0.716025,0
2020-07-30,0.717600,0.718700,0.712410,0.717170,0.717170,0
2020-07-31,0.720260,0.722909,0.715460,0.720368,0.720368,0
2020-08-03,0.714771,0.715200,0.707729,0.714689,0.714689,0
2020-08-04,0.711630,0.715860,0.710651,0.711794,0.711794,0
2020-08-05,0.717690,0.723940,0.716740,0.717710,0.717710,0
2020-08-06,0.720000,0.723000,0.717610,0.719910,0.719910,0
2020-08-07,0.722960,0.724300,0.716010,0.723100,0.723100,0
2020-08-10,0.715758,0.718350,0.714090,0.715712,0.715712,0
2020-08-11,0.715530,0.719100,0.714630,0.715800,0.715800,0
2020-08-12,0.714900,0.717250,0.711040,0.714520,0.714520,0
2020-08-13,0.717103,0.718809,0.715690,0.716486,0.716486,0
2020-08-14,0.714790,0.717310,0.713300,0.714880,0.714880,0
2020-08-17,0.719400,0.722700,0.717210,0.719259,0.719259,0
2020-08-18,0.721522,0.726470,0.720990,0.721813,0.721813,0
2020-08-19,0.725360,0.727600,0.722860,0.725795,0.725795,0
2020-08-20,0.718458,0.719400,0.713750,0.718804,0.718804,0
2020-08-21,0.720622,0.721605,0.714070,0.720612,0.720612,0
2020-08-24,0.716091,0.720409,0.715569,0.716137,0.716137,0
2020-08-25,0.716880,0.719300,0.715400,0.716890,0.716890,0
2020-08-26,0.719820,0.723118,0.718830,0.719932,0.719932,0
2020-08-27,0.724470,0.729012,0.721910,0.724501,0.724501,0
2020-08-28,0.726992,0.735781,0.725640,0.726990,0.726990,0
2020-08-31,0.737039,0.739990,0.734220,0.737300,0.737300,0
2020-09-01,0.738110,0.741300,0.736830,0.738100,0.738100,0
2020-09-02,0.737650,0.738100,0.730210,0.737849,0.737849,0
2020-09-03,0.732900,0.733514,0.726980,0.733111,0.733111,0
2020-09-04,0.725900,0.729900,0.722410,0.725584,0.725584,0
2020-09-07,0.728120,0.729874,0.727130,0.728221,0.728221,0
2020-09-08,0.728040,0.730830,0.721880,0.728100,0.728100,0
2020-09-09,0.720970,0.728100,0.720650,0.720940,0.720940,0
2020-09-10,0.727802,0.732440,0.726280,0.727660,0.727660,0
2020-09-11,0.726430,0.730780,0.725980,0.726300,0.726300,0
2020-09-14,0.728390,0.730620,0.726490,0.728152,0.728152,0
2020-09-15,0.728120,0.734484,0.726800,0.728600,0.728600,0
2020-09-16,0.729512,0.734600,0.729038,0.729682,0.729682,0
2020-09-17,0.729640,0.731422,0.725580,0.729550,0.729550,0
2020-09-18,0.731790,0.733310,0.728350,0.731310,0.731310,0
2020-09-21,0.729389,0.732600,0.720060,0.729341,0.729341,0
2020-09-22,0.722830,0.723700,0.716590,0.723118,0.723118,0
2020-09-23,0.717412,0.717721,0.708828,0.717443,0.717443,0
2020-09-24,0.707100,0.708215,0.701769,0.706900,0.706900,0
2020-09-25,0.705632,0.708900,0.700700,0.705716,0.705716,0
2020-09-28,0.704325,0.707500,0.703339,0.704191,0.704191,0
2020-09-29,0.709623,0.713800,0.707510,0.709520,0.709520,0
2020-09-30,0.714580,0.717200,0.710050,0.714360,0.714360,0
2020-10-01,0.716750,0.721000,0.715590,0.716651,0.716651,0
2020-10-02,0.718112,0.718600,0.713460,0.718288,0.718288,0
2020-10-05,0.717401,0.719424,0.716380,0.717721,0.717721,0
2020-10-06,0.719130,0.720871,0.714600,0.719321,0.719321,0
2020-10-07,0.711040,0.715160,0.709930,0.711010,0.711010,0
2020-10-08,0.713725,0.717020,0.712428,0.713820,0.713820,0
2020-10-09,0.717520,0.724200,0.716969,0.717800,0.717800,0
2020-10-12,0.722309,0.723798,0.720620,0.722460,0.722460,0
2020-10-13,0.720918,0.720918,0.715733,0.721188,0.721188,0
2020-10-14,0.716700,0.719200,0.715580,0.716440,0.716440,0
2020-10-15,0.714260,0.714800,0.705650,0.714148,0.714148,0
2020-10-16,0.708730,0.709824,0.707110,0.708840,0.708840,0
2020-10-19,0.709400,0.711794,0.708420,0.709600,0.709600,0
2020-10-20,0.705360,0.706015,0.702120,0.705617,0.705617,0
2020-10-21,0.705119,0.712800,0.705119,0.705000,0.705000,0
2020-10-22,0.710400,0.711800,0.708700,0.710560,0.710560,0
2020-10-23,0.712710,0.715800,0.710160,0.712610,0.712610,0
2020-10-26,0.713140,0.714700,0.710470,0.713201,0.713201,0
2020-10-27,0.712012,0.714500,0.711810,0.711710,0.711710,0
2020-10-28,0.712200,0.715717,0.703970,0.712310,0.712310,0
2020-10-29,0.705540,0.707914,0.700460,0.705520,0.705520,0
2020-10-30,0.703640,0.707090,0.701218,0.703760,0.703760,0
2020-11-02,0.700972,0.705400,0.699340,0.700820,0.700820,0
2020-11-03,0.705500,0.717412,0.702948,0.705370,0.705370,0
2020-11-04,0.719710,0.721600,0.705120,0.719683,0.719683,0
2020-11-05,0.717600,0.727530,0.714680,0.718050,0.718050,0
2020-11-06,0.726232,0.728790,0.724090,0.726270,0.726270,0
2020-11-09,0.728900,0.733960,0.726829,0.728672,0.728672,0
2020-11-10,0.727760,0.729600,0.725358,0.728200,0.728200,0
2020-11-11,0.728360,0.731775,0.726180,0.728170,0.728170,0
2020-11-12,0.728310,0.729411,0.724800,0.728428,0.728428,0
2020-11-13,0.724160,0.726360,0.722240,0.724019,0.724019,0
2020-11-16,0.728741,0.732600,0.728090,0.729081,0.729081,0
2020-11-17,0.731989,0.733999,0.728960,0.732100,0.732100,0
2020-11-18,0.729620,0.732900,0.727340,0.729600,0.729600,0
2020-11-19,0.729600,0.730018,0.725550,0.730199,0.730199,0
2020-11-20,0.727130,0.732500,0.727130,0.726910,0.726910,0
2020-11-23,0.731261,0.733800,0.726660,0.731700,0.731700,0
2020-11-24,0.729530,0.736900,0.729210,0.729820,0.729820,0
2020-11-25,0.736590,0.737400,0.732590,0.736670,0.736670,0
2020-11-26,0.736594,0.737600,0.735430,0.736485,0.736485,0
2020-11-27,0.735610,0.739919,0.735310,0.735800,0.735800,0
2020-11-30,0.740132,0.741000,0.734900,0.740028,0.740028,0
2020-12-01,0.735971,0.737240,0.734360,0.735680,0.735680,0
2020-12-02,0.737980,0.739660,0.735240,0.738089,0.738089,0
2020-12-03,0.741390,0.744850,0.739847,0.741800,0.741800,0
2020-12-04,0.744200,0.744400,0.741300,0.743900,0.743900,0
2020-12-07,0.743108,0.745110,0.737310,0.743157,0.743157,0
2020-12-08,0.741785,0.743700,0.740070,0.741760,0.741760,0
2020-12-09,0.741200,0.748727,0.740920,0.741100,0.741100,0
2020-12-10,0.743410,0.752700,0.743410,0.743500,0.743500,0
2020-12-11,0.752502,0.757002,0.752070,0.752440,0.752440,0
2020-12-14,0.755030,0.757830,0.752900,0.755110,0.755110,0
2020-12-15,0.753510,0.755700,0.750790,0.753920,0.753920,0
2020-12-16,0.755690,0.758100,0.754683,0.755561,0.755561,0
2020-12-17,0.757111,0.763919,0.756980,0.757000,0.757000,0
2020-12-18,0.761429,0.762021,0.758310,0.761530,0.761530,0
2020-12-21,0.758771,0.760248,0.746369,0.758743,0.758743,0
2020-12-22,0.757540,0.758400,0.751820,0.757520,0.757520,0
2020-12-23,0.754990,0.758950,0.752610,0.755170,0.755170,0
2020-12-24,0.758140,0.760640,0.757960,0.757960,0.757960,0
2020-12-25,0.760680,0.766220,0.757900,0.760680,0.760680,0
2020-12-28,0.761348,0.762400,0.755960,0.761191,0.761191,0
2020-12-29,0.758858,0.762500,0.758478,0.758892,0.758892,0
2020-12-30,0.761200,0.768622,0.760720,0.760990,0.760990,0
2020-12-31,0.768900,0.774140,0.768690,0.768929,0.768929,0
2021-01-01,0.777180,0.820760,0.769823,0.770297,0.770297,0
2021-01-04,0.771300,0.774200,0.765660,0.771230,0.771230,0
2021-01-05,0.766980,0.775300,0.766289,0.767100,0.767100,0
2021-01-06,0.776280,0.782038,0.773431,0.776600,0.776600,0
2021-01-07,0.781540,0.781540,0.772770,0.781700,0.781700,0
2021-01-08,0.776900,0.779900,0.774140,0.776900,0.776900,0
2021-01-11,0.772380,0.773043,0.766889,0.771653,0.771653,0
2021-01-12,0.770820,0.774060,0.768740,0.770750,0.770750,0
2021-01-13,0.777480,0.778271,0.772310,0.777605,0.777605,0
2021-01-14,0.774640,0.779310,0.772880,0.774713,0.774713,0
2021-01-15,0.777563,0.778880,0.768250,0.777580,0.777580,0
2021-01-18,0.768539,0.770280,0.766060,0.768888,0.768888,0
2021-01-19,0.768560,0.772400,0.768560,0.768699,0.768699,0
2021-01-20,0.771248,0.776300,0.770200,0.771180,0.771180,0
2021-01-21,0.775500,0.778400,0.774899,0.775570,0.775570,0
2021-01-22,0.776144,0.776880,0.770360,0.776102,0.776102,0
2021-01-25,0.771551,0.774800,0.768390,0.771580,0.771580,0
2021-01-26,0.771500,0.775430,0.767000,0.771900,0.771900,0
2021-01-27,0.775320,0.776100,0.765030,0.775314,0.775314,0
2021-01-28,0.765170,0.767740,0.759301,0.765100,0.765100,0
2021-01-29,0.767201,0.770370,0.763700,0.766970,0.766970,0
2021-02-01,0.762062,0.766401,0.761350,0.761998,0.761998,0
2021-02-02,0.763330,0.766190,0.756670,0.763460,0.763460,0
2021-02-03,0.760900,0.762700,0.760240,0.760821,0.760821,0
2021-02-04,0.763633,0.764750,0.759000,0.763600,0.763600,0
2021-02-05,0.760092,0.766000,0.758440,0.760300,0.760300,0
2021-02-08,0.767890,0.771516,0.765257,0.767920,0.767920,0
2021-02-09,0.770558,0.773646,0.770470,0.771100,0.771100,0
2021-02-10,0.774100,0.775450,0.771992,0.774050,0.774050,0
2021-02-11,0.772469,0.777300,0.771320,0.772535,0.772535,0
2021-02-12,0.775400,0.776500,0.771930,0.775400,0.775400,0
2021-02-15,0.776392,0.779100,0.776050,0.776410,0.776410,0
2021-02-16,0.778530,0.780700,0.774581,0.778620,0.778620,0
2021-02-17,0.773700,0.776930,0.772520,0.773790,0.773790,0
2021-02-18,0.775900,0.778901,0.773180,0.775870,0.775870,0
2021-02-19,0.776820,0.787700,0.775831,0.776800,0.776800,0
2021-02-22,0.788302,0.792079,0.785700,0.788849,0.788849,0
2021-02-23,0.791470,0.793450,0.788390,0.791540,0.791540,0
2021-02-24,0.790900,0.794603,0.789889,0.790883,0.790883,0
2021-02-25,0.797510,0.800690,0.794849,0.797703,0.797703,0
2021-02-26,0.786560,0.787030,0.771188,0.787000,0.787000,0
2021-03-01,0.775368,0.778800,0.772300,0.775242,0.775242,0
2021-03-02,0.777240,0.782400,0.773718,0.777200,0.777200,0
2021-03-03,0.782600,0.784006,0.777400,0.782520,0.782520,0
2021-03-04,0.775430,0.781519,0.775430,0.775810,0.775810,0
2021-03-05,0.771650,0.772600,0.762560,0.771560,0.771560,0
2021-03-08,0.770748,0.771462,0.763709,0.770910,0.770910,0
2021-03-09,0.765709,0.771900,0.762247,0.765667,0.765667,0
2021-03-10,0.771605,0.774400,0.766990,0.771784,0.771784,0
2021-03-11,0.773140,0.778420,0.772440,0.773200,0.773200,0
2021-03-12,0.778510,0.780100,0.772670,0.778762,0.778762,0
2021-03-15,0.776337,0.777600,0.770677,0.776300,0.776300,0
2021-03-16,0.775000,0.775700,0.771350,0.775014,0.775014,0
2021-03-17,0.774659,0.774713,0.770620,0.774557,0.774557,0
2021-03-18,0.781110,0.784900,0.776250,0.781300,0.781300,0
2021-03-19,0.775260,0.777100,0.771880,0.775370,0.775370,0
2021-03-22,0.772350,0.775500,0.770530,0.772250,0.772250,0
2021-03-23,0.774557,0.774713,0.765570,0.774550,0.774550,0
2021-03-24,0.760902,0.763000,0.758440,0.760470,0.760470,0
2021-03-25,0.759210,0.761500,0.756453,0.759100,0.759100,0
2021-03-26,0.759500,0.763700,0.758840,0.759400,0.759400,0
2021-03-29,0.763800,0.765521,0.761600,0.763738,0.763738,0
2021-03-30,0.763950,0.766290,0.759680,0.764117,0.764117,0
2021-03-31,0.760792,0.763825,0.758910,0.760880,0.760880,0
2021-04-01,0.759440,0.761100,0.753320,0.759410,0.759410,0
2021-04-02,0.761760,0.764000,0.760000,0.761900,0.761900,0
2021-04-05,0.761900,0.766154,0.759920,0.762100,0.762100,0
2021-04-06,0.765750,0.766300,0.760722,0.765873,0.765873,0
2021-04-07,0.766689,0.767813,0.761300,0.766695,0.766695,0
2021-04-08,0.761160,0.764900,0.760410,0.761388,0.761388,0
2021-04-09,0.765620,0.766400,0.758930,0.765900,0.765900,0
2021-04-12,0.762201,0.763825,0.759580,0.762600,0.762600,0
2021-04-13,0.762720,0.765100,0.759460,0.762771,0.762771,0
2021-04-14,0.764650,0.773400,0.763592,0.764750,0.764750,0
2021-04-15,0.772700,0.776130,0.770590,0.772510,0.772510,0
2021-04-16,0.775248,0.775976,0.772610,0.775170,0.775170,0
2021-04-19,0.771438,0.778700,0.770689,0.771403,0.771403,0
2021-04-20,0.776500,0.781600,0.773020,0.776700,0.776700,0
2021-04-21,0.772171,0.776300,0.770202,0.772380,0.772380,0
2021-04-22,0.775450,0.776518,0.771070,0.775440,0.775440,0
2021-04-23,0.770855,0.774600,0.770090,0.770535,0.770535,0
2021-04-26,0.774370,0.781700,0.774370,0.774311,0.774311,0
2021-04-27,0.779610,0.780400,0.776430,0.779970,0.779970,0
2021-04-28,0.776590,0.777605,0.772780,0.777000,0.777000,0
2021-04-29,0.780214,0.781820,0.775290,0.780130,0.780130,0
2021-04-30,0.777790,0.778513,0.770560,0.777762,0.777762,0
2021-05-03,0.771860,0.776699,0.770780,0.772300,0.772300,0
2021-05-04,0.776200,0.776300,0.767748,0.775891,0.775891,0
2021-05-05,0.771500,0.775400,0.770630,0.771380,0.771380,0
2021-05-06,0.775302,0.777700,0.770230,0.775120,0.775120,0
2021-05-07,0.778630,0.786287,0.776180,0.778731,0.778731,0
2021-05-10,0.785632,0.789391,0.783850,0.785879,0.785879,0
2021-05-11,0.784200,0.785560,0.782110,0.783900,0.783900,0
2021-05-12,0.783960,0.784375,0.773389,0.783810,0.783810,0
2021-05-13,0.773060,0.774731,0.769010,0.773230,0.773230,0
2021-05-14,0.772390,0.778168,0.771420,0.772620,0.772620,0
2021-05-17,0.777659,0.777726,0.773160,0.777871,0.777871,0
2021-05-18,0.777350,0.781360,0.776900,0.777370,0.777370,0
2021-05-19,0.778895,0.779700,0.773270,0.778998,0.778998,0
2021-05-20,0.772200,0.778392,0.771900,0.772030,0.772030,0
2021-05-21,0.777061,0.778300,0.773043,0.777000,0.777000,0
2021-05-24,0.772553,0.775490,0.771099,0.773000,0.773000,0
2021-05-25,0.775090,0.777641,0.773730,0.775080,0.775080,0
2021-05-26,0.775100,0.779788,0.773138,0.775314,0.775314,0
2021-05-27,0.773982,0.775800,0.772350,0.773990,0.773990,0
2021-05-28,0.774170,0.774900,0.767830,0.774250,0.774250,0
2021-05-31,0.770897,0.774413,0.770160,0.771010,0.771010,0
2021-06-01,0.774410,0.777001,0.773130,0.774350,0.774350,0
2021-06-02,0.775640,0.777160,0.771660,0.775590,0.775590,0
2021-06-03,0.774600,0.775500,0.764982,0.774430,0.774430,0
2021-06-04,0.766500,0.774600,0.765240,0.766577,0.766577,0
2021-06-07,0.773994,0.776820,0.772710,0.774400,0.774400,0
2021-06-08,0.775700,0.776500,0.773340,0.775630,0.775630,0
2021-06-09,0.773700,0.776400,0.772678,0.773700,0.773700,0
2021-06-10,0.772900,0.776518,0.772260,0.772950,0.772950,0
2021-06-11,0.774750,0.777490,0.769100,0.774800,0.774800,0
2021-06-14,0.771022,0.772700,0.769390,0.770891,0.770891,0
2021-06-15,0.771272,0.771903,0.767540,0.771200,0.771200,0
2021-06-16,0.768600,0.771641,0.768480,0.768622,0.768622,0
2021-06-17,0.761270,0.763900,0.755310,0.761673,0.761673,0
2021-06-18,0.755641,0.756201,0.747940,0.755690,0.755690,0
2021-06-21,0.750210,0.753670,0.747990,0.750400,0.750400,0
2021-06-22,0.753270,0.753400,0.749560,0.753490,0.753490,0
2021-06-23,0.755530,0.760000,0.753830,0.755481,0.755481,0
2021-06-24,0.757478,0.759301,0.756819,0.757444,0.757444,0
2021-06-25,0.758098,0.761905,0.758098,0.758208,0.758208,0
2021-06-28,0.759500,0.760400,0.755590,0.759500,0.759500,0
2021-06-29,0.756850,0.757117,0.750852,0.756840,0.756840,0
2021-06-30,0.751410,0.752900,0.749283,0.751360,0.751360,0
2021-07-01,0.749530,0.751000,0.746400,0.749770,0.749770,0
2021-07-02,0.746710,0.750100,0.744929,0.746581,0.746581,0
2021-07-05,0.751682,0.754000,0.750920,0.751860,0.751860,0
2021-07-06,0.754000,0.759860,0.748890,0.754300,0.754300,0
2021-07-07,0.749140,0.753400,0.746460,0.749500,0.749500,0
2021-07-08,0.748310,0.748475,0.741820,0.748441,0.748441,0
2021-07-09,0.743716,0.748720,0.741010,0.743329,0.743329,0
2021-07-12,0.749288,0.749700,0.744980,0.749008,0.749008,0
2021-07-13,0.748100,0.750525,0.742799,0.748100,0.748100,0
2021-07-14,0.743830,0.748600,0.743400,0.744200,0.744200,0
2021-07-15,0.748100,0.748615,0.743423,0.748038,0.748038,0
2021-07-16,0.742462,0.744400,0.740040,0.742300,0.742300,0
2021-07-19,0.738900,0.739200,0.733000,0.739100,0.739100,0
2021-07-20,0.733751,0.735620,0.730060,0.733920,0.733920,0
2021-07-21,0.733900,0.736030,0.728980,0.733891,0.733891,0
2021-07-22,0.735202,0.739700,0.734310,0.735262,0.735262,0
2021-07-23,0.738250,0.739200,0.735790,0.738050,0.738050,0
2021-07-26,0.736659,0.739098,0.733300,0.736822,0.736822,0
2021-07-27,0.738607,0.739000,0.733780,0.738825,0.738825,0
2021-07-28,0.736790,0.737580,0.732410,0.736637,0.736637,0
2021-07-29,0.737800,0.741340,0.736010,0.737710,0.737710,0
2021-07-30,0.739601,0.740576,0.734500,0.739610,0.739610,0
2021-08-02,0.734231,0.738280,0.732980,0.734231,0.734231,0
2021-08-03,0.736240,0.740900,0.735880,0.736060,0.736060,0
2021-08-04,0.739640,0.742721,0.737100,0.739680,0.739680,0
2021-08-05,0.738250,0.741675,0.737822,0.738300,0.738300,0
2021-08-06,0.740500,0.740686,0.734792,0.740300,0.740300,0
2021-08-09,0.733800,0.736594,0.732900,0.733783,0.733783,0
2021-08-10,0.733000,0.735619,0.731620,0.733100,0.733100,0
2021-08-11,0.734460,0.738580,0.732500,0.734380,0.734380,0
2021-08-12,0.737220,0.737517,0.733610,0.737409,0.737409,0
2021-08-13,0.734020,0.738000,0.733370,0.734150,0.734150,0
2021-08-16,0.736692,0.736900,0.732032,0.736572,0.736572,0
2021-08-17,0.733920,0.733977,0.725321,0.734107,0.734107,0
2021-08-18,0.725550,0.727200,0.723160,0.725560,0.725560,0
2021-08-19,0.723160,0.723500,0.714550,0.723100,0.723100,0
2021-08-20,0.714800,0.715900,0.710730,0.714620,0.714620,0
2021-08-23,0.714189,0.721100,0.714158,0.713980,0.713980,0
2021-08-24,0.720870,0.727100,0.720150,0.720960,0.720960,0
2021-08-25,0.725050,0.726728,0.723760,0.724880,0.724880,0
2021-08-26,0.727790,0.728226,0.724210,0.727660,0.727660,0
2021-08-27,0.723552,0.730994,0.722310,0.723840,0.723840,0
2021-08-30,0.731797,0.732000,0.728620,0.731598,0.731598,0
2021-08-31,0.729315,0.734214,0.728948,0.729123,0.729123,0
2021-09-01,0.732000,0.737230,0.730850,0.731790,0.731790,0
2021-09-02,0.736880,0.740905,0.735640,0.736800,0.736800,0
2021-09-03,0.739782,0.747800,0.739600,0.739930,0.739930,0
2021-09-06,0.744341,0.744600,0.742749,0.744502,0.744502,0
2021-09-07,0.743700,0.746531,0.737779,0.743671,0.743671,0
2021-09-08,0.738710,0.740400,0.734608,0.738660,0.738660,0
2021-09-09,0.735940,0.739430,0.734750,0.736377,0.736377,0
2021-09-10,0.736974,0.741125,0.736100,0.737083,0.737083,0
2021-09-13,0.736600,0.737681,0.733700,0.736811,0.736811,0
2021-09-14,0.736700,0.737500,0.732450,0.736590,0.736590,0
2021-09-15,0.731900,0.733800,0.730300,0.731710,0.731710,0
2021-09-16,0.733800,0.734700,0.727540,0.734120,0.734120,0
2021-09-17,0.729170,0.732225,0.726730,0.729150,0.729150,0
2021-09-20,0.726612,0.727100,0.722089,0.726401,0.726401,0
2021-09-21,0.726005,0.728400,0.722240,0.725970,0.725970,0
2021-09-22,0.723200,0.726800,0.722500,0.722800,0.722800,0
2021-09-23,0.723370,0.731230,0.722370,0.723400,0.723400,0
2021-09-24,0.729970,0.731689,0.723690,0.729980,0.729980,0
2021-09-27,0.726607,0.729200,0.725060,0.726612,0.726612,0
2021-09-28,0.728120,0.731300,0.723100,0.728060,0.728060,0
2021-09-29,0.724480,0.726220,0.718220,0.724428,0.724428,0
2021-09-30,0.717830,0.725768,0.717830,0.718000,0.718000,0
2021-10-01,0.722880,0.727400,0.719378,0.723118,0.723118,0
2021-10-04,0.727600,0.730514,0.725260,0.727521,0.727521,0
2021-10-05,0.728932,0.729850,0.725150,0.728970,0.728970,0
2021-10-06,0.728762,0.728916,0.722710,0.729075,0.729075,0
2021-10-07,0.728300,0.732500,0.727120,0.728141,0.728141,0
2021-10-08,0.731640,0.733800,0.728940,0.731680,0.731680,0
2021-10-11,0.729600,0.737371,0.729600,0.729490,0.729490,0
2021-10-12,0.734840,0.738607,0.733380,0.734840,0.734840,0
2021-10-13,0.733514,0.737900,0.732640,0.733509,0.733509,0
2021-10-14,0.738680,0.742700,0.737230,0.738607,0.738607,0
2021-10-15,0.741490,0.743980,0.740450,0.741380,0.741380,0
2021-10-18,0.742468,0.742611,0.738018,0.742479,0.742479,0
2021-10-19,0.741750,0.748400,0.741750,0.741700,0.741700,0
2021-10-20,0.748000,0.751823,0.746670,0.747719,0.747719,0
2021-10-21,0.751690,0.754717,0.747859,0.751530,0.751530,0
2021-10-22,0.746531,0.751428,0.745512,0.746370,0.746370,0
2021-10-25,0.747000,0.750800,0.746540,0.746910,0.746910,0
2021-10-26,0.749450,0.752600,0.749000,0.749180,0.749180,0
2021-10-27,0.751430,0.753700,0.748840,0.751298,0.751298,0
2021-10-28,0.750041,0.755572,0.747980,0.750075,0.750075,0
2021-10-29,0.753500,0.755515,0.750058,0.753160,0.753160,0
2021-11-01,0.752089,0.753600,0.748720,0.751829,0.751829,0
2021-11-02,0.752389,0.753409,0.742760,0.752050,0.752050,0
2021-11-03,0.743800,0.745212,0.741610,0.743900,0.743900,0
2021-11-04,0.747032,0.747032,0.738389,0.746900,0.746900,0
2021-11-05,0.740949,0.741200,0.736410,0.740933,0.740933,0
2021-11-08,0.739497,0.743273,0.738640,0.739590,0.739590,0
2021-11-09,0.741559,0.743218,0.736190,0.741480,0.741480,0
2021-11-10,0.737650,0.739320,0.734410,0.737620,0.737620,0
2021-11-11,0.733412,0.734214,0.728840,0.733412,0.733412,0
2021-11-12,0.729080,0.732600,0.727690,0.729200,0.729200,0
2021-11-15,0.733272,0.737100,0.732392,0.733251,0.733251,0
2021-11-16,0.734560,0.737000,0.731010,0.734490,0.734490,0
2021-11-17,0.730050,0.730450,0.726430,0.730161,0.730161,0
2021-11-18,0.726897,0.729400,0.725060,0.726860,0.726860,0
2021-11-19,0.727580,0.729200,0.723010,0.727900,0.727900,0
2021-11-22,0.723160,0.727150,0.722909,0.723170,0.723170,0
2021-11-23,0.722780,0.723903,0.720830,0.722804,0.722804,0
2021-11-24,0.722300,0.722909,0.718700,0.722220,0.722220,0
2021-11-25,0.720260,0.721084,0.718100,0.720200,0.720200,0
2021-11-26,0.717499,0.717700,0.711389,0.717370,0.717370,0
2021-11-29,0.714189,0.716100,0.711511,0.714281,0.714281,0
2021-11-30,0.714900,0.717200,0.706740,0.714580,0.714580,0
2021-12-01,0.712670,0.717309,0.712200,0.712500,0.712500,0
2021-12-02,0.710760,0.712099,0.708521,0.710760,0.710760,0
2021-12-03,0.708818,0.709019,0.701041,0.708780,0.708780,0
2021-12-06,0.701661,0.705348,0.700722,0.701790,0.701790,0
2021-12-07,0.705119,0.712500,0.704040,0.704920,0.704920,0
2021-12-08,0.712240,0.717010,0.711790,0.712260,0.712260,0
2021-12-09,0.716897,0.718907,0.713600,0.717000,0.717000,0
2021-12-10,0.714694,0.718272,0.713419,0.714612,0.714612,0
2021-12-13,0.716666,0.717900,0.711141,0.716610,0.716610,0
2021-12-14,0.713230,0.713800,0.709280,0.713318,0.713318,0
2021-12-15,0.710520,0.715040,0.710348,0.710600,0.710600,0
2021-12-16,0.717000,0.722340,0.714638,0.716650,0.716650,0
2021-12-17,0.717700,0.718400,0.713740,0.717561,0.717561,0
2021-12-20,0.712043,0.712911,0.708310,0.711698,0.711698,0
2021-12-21,0.711162,0.714219,0.710081,0.710950,0.710950,0
2021-12-22,0.714800,0.721709,0.712150,0.714780,0.714780,0
2021-12-23,0.721290,0.724500,0.719800,0.721400,0.721400,0
2021-12-24,0.723230,0.724810,0.722210,0.723320,0.723320,0
2021-12-27,0.723071,0.724400,0.720620,0.723129,0.723129,0
2021-12-28,0.723550,0.726500,0.722010,0.723700,0.723700,0
2021-12-29,0.723300,0.727326,0.721380,0.723400,0.723400,0
2021-12-30,0.726200,0.727860,0.724420,0.725879,0.725879,0
2021-12-31,0.725111,0.727600,0.724470,0.724980,0.724980,0
2022-01-03,0.726850,0.727908,0.718590,0.726818,0.726818,0
2022-01-04,0.719690,0.724900,0.718530,0.719800,0.719800,0
2022-01-05,0.724108,0.727180,0.722340,0.723880,0.723880,0
